Satellite,Date,Location,NDVI,SMI,Avg_rainfall
Landsat,01/07/22,Idukki,0.7966574068068308,0.9998805169496768,0.1167694933683091
SMAP,01/07/22,Idukki,0.7966574068068308,0.9998805169496768,1.0
Sentinel-2,01/07/22,Idukki,0.7966574068068308,0.9998805169496768,1.0
Landsat,01/08/22,Idukki,0.2085882057248931,0.3174066163097305,0.0
SMAP,01/08/22,Idukki,0.2085882057248931,0.3174066163097305,0.1167694933683091
Sentinel-2,01/08/22,Idukki,0.2085882057248931,0.3174066163097305,0.1167694933683091
MODIS,01/08/22,Idukki,0.2085882057248931,0.3174066163097305,0.0127762580728133
AMSR-E,01/08/22,Idukki,0.2085882057248931,0.3174066163097305,0.0
Landsat,01/09/22,Idukki,0.1866375783300457,0.2712215393415937,0.0
Sentinel-2,01/09/22,Idukki,0.1866375783300457,0.2712215393415937,0.0127762580728133
SMAP,01/09/22,Idukki,0.1866375783300457,0.2712215393415937,0.0127762580728133
MODIS,01/09/22,Idukki,0.1866375783300457,0.2712215393415937,0.1167694933683091
AMSR-E,01/09/22,Idukki,0.1866375783300457,0.2712215393415937,0.5758793534782776
Landsat,01/10/22,Idukki,0.049752265,0.003866863,0.2968256866450411
Sentinel-2,01/10/22,Idukki,0.049752265,0.003866863,0.0127762580728133
SMAP,01/10/22,Idukki,0.049752265,0.003866863,0.0127762580728133
MODIS,01/10/22,Idukki,0.049752265,0.003866863,0.0127762580728133
AMSR-E,01/10/22,Idukki,0.049752265,0.003866863,0.5758793534782776
Landsat,01/11/22,Idukki,0.5941793475445465,0.9999953177739728,1.0
SMAP,01/11/22,Idukki,0.5941793475445465,0.9999953177739728,0.0127762580728133
Sentinel-2,01/11/22,Idukki,0.5941793475445465,0.9999953177739728,1.0
MODIS,01/11/22,Idukki,0.5941793475445465,0.9999953177739728,0.1167694933683091
AMSR-E,01/11/22,Idukki,0.5941793475445465,0.9999953177739728,0.5758793534782776
Sentinel-2,01/12/22,Idukki,0.3031795671194144,0.5172129041228826,0.1167694933683091
SMAP,01/12/22,Idukki,0.3031795671194144,0.5172129041228826,0.1167694933683091
Landsat,01/12/22,Idukki,0.3031795671194144,0.5172129041228826,0.0127762580728133
AMSR-E,01/12/22,Idukki,0.3031795671194144,0.5172129041228826,0.0127762580728133
MODIS,01/12/22,Idukki,0.3031795671194144,0.5172129041228826,0.0
MODIS,01/01/23,Idukki,0.3291003694990646,0.5715789419993575,1.0
AMSR-E,01/01/23,Idukki,0.3291003694990646,0.5715789419993575,0.0127762580728133
Landsat,01/01/23,Idukki,0.3291003694990646,0.5715789419993575,0.0127762580728133
Sentinel-2,01/01/23,Idukki,0.3291003694990646,0.5715789419993575,1.0
SMAP,01/01/23,Idukki,0.3291003694990646,0.5715789419993575,0.0
AMSR-E,01/02/23,Idukki,0.4719845734691765,0.8745395602355853,0.0
MODIS,01/02/23,Idukki,0.4719845734691765,0.8745395602355853,0.0127762580728133
SMAP,01/02/23,Idukki,0.4719845734691765,0.8745395602355853,0.0127762580728133
Sentinel-2,01/02/23,Idukki,0.4719845734691765,0.8745395602355853,0.0127762580728133
Landsat,01/02/23,Idukki,0.4719845734691765,0.8745395602355853,1.0
AMSR-E,01/03/23,Idukki,0.1583047704768763,0.2103160201239514,0.0
MODIS,01/03/23,Idukki,0.1583047704768763,0.2103160201239514,0.0127762580728133
Sentinel-2,01/03/23,Idukki,0.1583047704768763,0.2103160201239514,1.0
SMAP,01/03/23,Idukki,0.1583047704768763,0.2103160201239514,0.0127762580728133
Landsat,01/03/23,Idukki,0.1583047704768763,0.2103160201239514,0.0127762580728133
MODIS,01/04/23,Idukki,0.1066133057058534,0.1018208365726221,1.0
AMSR-E,01/04/23,Idukki,0.1066133057058534,0.1018208365726221,1.0
Landsat,01/04/23,Idukki,0.1066133057058534,0.1018208365726221,1.0
Sentinel-2,01/04/23,Idukki,0.1066133057058534,0.1018208365726221,1.0
SMAP,01/04/23,Idukki,0.1066133057058534,0.1018208365726221,1.0
MODIS,01/05/23,Idukki,0.156055043,0.2058346849297457,0.2968256866450411
AMSR-E,01/05/23,Idukki,0.156055043,0.2058346849297457,0.0127762580728133
Landsat,01/05/23,Idukki,0.156055043,0.2058346849297457,0.0127762580728133
SMAP,01/05/23,Idukki,0.156055043,0.2058346849297457,1.0
Sentinel-2,01/05/23,Idukki,0.156055043,0.2058346849297457,0.5758793534782776
AMSR-E,01/06/23,Idukki,0.1361292811564705,0.1634994650824507,1.0
MODIS,01/06/23,Idukki,0.1361292811564705,0.1634994650824507,0.0127762580728133
Sentinel-2,01/06/23,Idukki,0.1361292811564705,0.1634994650824507,0.0127762580728133
SMAP,01/06/23,Idukki,0.1361292811564705,0.1634994650824507,0.1167694933683091
Landsat,01/06/23,Idukki,0.1361292811564705,0.1634994650824507,1.0
AMSR-E,01/07/23,Idukki,0.1062025567142907,0.1009206501050489,0.1167694933683091
MODIS,01/07/23,Idukki,0.1062025567142907,0.1009206501050489,0.1167694933683091
SMAP,01/07/23,Idukki,0.1062025567142907,0.1009206501050489,0.0127762580728133
Sentinel-2,01/07/23,Idukki,0.1062025567142907,0.1009206501050489,0.0127762580728133
Landsat,01/07/23,Idukki,0.1062025567142907,0.1009206501050489,0.0
SMAP,01/08/23,Idukki,0.03899837,0.006146053,0.0
Sentinel-2,01/08/23,Idukki,0.03899837,0.006146053,0.0
Landsat,01/08/23,Idukki,0.03899837,0.006146053,0.0127762580728133
AMSR-E,01/08/23,Idukki,0.03899837,0.006146053,0.1167694933683091
MODIS,01/08/23,Idukki,0.03899837,0.006146053,0.5758793534782776
Sentinel-2,01/09/23,Idukki,0.0567918160894828,0.0158700458419458,0.2968256866450411
SMAP,01/09/23,Idukki,0.0567918160894828,0.0158700458419458,1.0
Landsat,01/09/23,Idukki,0.0567918160894828,0.0158700458419458,0.0127762580728133
AMSR-E,01/09/23,Idukki,0.0567918160894828,0.0158700458419458,0.0127762580728133
MODIS,01/09/23,Idukki,0.0567918160894828,0.0158700458419458,0.0
Sentinel-2,01/10/23,Idukki,0.738769959,0.9992593426759416,0.0
SMAP,01/10/23,Idukki,0.738769959,0.9992593426759416,1.0
Landsat,01/10/23,Idukki,0.738769959,0.9992593426759416,0.0127762580728133
AMSR-E,01/10/23,Idukki,0.738769959,0.9992593426759416,0.1167694933683091
MODIS,01/10/23,Idukki,0.738769959,0.9992593426759416,0.5758793534782776
SMAP,01/11/23,Idukki,0.1425469125695731,0.1762410928332231,0.2968256866450411
Sentinel-2,01/11/23,Idukki,0.1425469125695731,0.1762410928332231,1.0
Landsat,01/11/23,Idukki,0.1425469125695731,0.1762410928332231,0.1167694933683091
AMSR-E,01/11/23,Idukki,0.1425469125695731,0.1762410928332231,0.0127762580728133
MODIS,01/11/23,Idukki,0.1425469125695731,0.1762410928332231,0.0
Landsat,01/12/23,Idukki,0.2876673636126488,0.4828654561379795,0.0
Sentinel-2,01/12/23,Idukki,0.2876673636126488,0.4828654561379795,0.0127762580728133
SMAP,01/12/23,Idukki,0.2876673636126488,0.4828654561379795,0.0127762580728133
MODIS,01/12/23,Idukki,0.2876673636126488,0.4828654561379795,0.5758793534782776
AMSR-E,01/12/23,Idukki,0.2876673636126488,0.4828654561379795,1.0
Landsat,01/01/24,Idukki,0.1722688382153164,0.2400389785015726,0.0127762580728133
SMAP,01/01/24,Idukki,0.1722688382153164,0.2400389785015726,0.0127762580728133
Sentinel-2,01/01/24,Idukki,0.1722688382153164,0.2400389785015726,0.0127762580728133
MODIS,01/01/24,Idukki,0.1722688382153164,0.2400389785015726,0.0127762580728133
AMSR-E,01/01/24,Idukki,0.1722688382153164,0.2400389785015726,0.0127762580728133
Sentinel-2,01/02/24,Idukki,0.1614637906929331,0.2611471839669917,0.0
SMAP,01/02/24,Idukki,0.1614637906929331,0.2611471839669917,0.0
Landsat,01/02/24,Idukki,0.1614637906929331,0.2611471839669917,0.0127762580728133
AMSR-E,01/02/24,Idukki,0.1614637906929331,0.2611471839669917,0.1167694933683091
MODIS,01/02/24,Idukki,0.1614637906929331,0.2611471839669917,1.0
SMAP,01/03/24,Idukki,0.038394985,0.000543066,0.2968256866450411
Sentinel-2,01/03/24,Idukki,0.038394985,0.000543066,1.0
Landsat,01/03/24,Idukki,0.038394985,0.000543066,0.0127762580728133
AMSR-E,01/03/24,Idukki,0.038394985,0.000543066,0.0127762580728133
MODIS,01/03/24,Idukki,0.038394985,0.000543066,1.0
Landsat,01/04/24,Idukki,0.1477825543418218,0.188176252372813,1.0
SMAP,01/04/24,Idukki,0.1477825543418218,0.188176252372813,0.0127762580728133
Sentinel-2,01/04/24,Idukki,0.1477825543418218,0.188176252372813,0.0127762580728133
MODIS,01/04/24,Idukki,0.1477825543418218,0.188176252372813,0.0127762580728133
AMSR-E,01/04/24,Idukki,0.1477825543418218,0.188176252372813,1.0
Landsat,01/05/24,Idukki,0.3243441230600613,0.560643245,0.1167694933683091
Sentinel-2,01/05/24,Idukki,0.3243441230600613,0.560643245,0.0127762580728133
SMAP,01/05/24,Idukki,0.3243441230600613,0.560643245,0.0127762580728133
MODIS,01/05/24,Idukki,0.3243441230600613,0.560643245,0.0127762580728133
AMSR-E,01/05/24,Idukki,0.3243441230600613,0.560643245,0.0
SMAP,01/06/24,Idukki,0.4989711358660119,0.927750652424474,0.0
Sentinel-2,01/06/24,Idukki,0.4989711358660119,0.927750652424474,1.0
Landsat,01/06/24,Idukki,0.4989711358660119,0.927750652424474,1.0
AMSR-E,01/06/24,Idukki,0.4989711358660119,0.927750652424474,0.1167694933683091
MODIS,01/06/24,Idukki,0.4989711358660119,0.927750652424474,0.5758793534782776
Sentinel-2,01/07/24,Idukki,0.2417703863963699,0.3880412273670149,0.2968256866450411
SMAP,01/07/24,Idukki,0.2417703863963699,0.3880412273670149,1.0
Landsat,01/07/24,Idukki,0.2417703863963699,0.3880412273670149,0.0127762580728133
AMSR-E,01/07/24,Idukki,0.2417703863963699,0.3880412273670149,0.0127762580728133
MODIS,01/07/24,Idukki,0.2417703863963699,0.3880412273670149,0.0
AMSR-E,01/08/24,Idukki,0.7352885347248433,0.9935386896735162,1.0
MODIS,01/08/24,Idukki,0.7352885347248433,0.9935386896735162,0.0127762580728133
Sentinel-2,01/08/24,Idukki,0.7352885347248433,0.9935386896735162,0.0127762580728133
SMAP,01/08/24,Idukki,0.7352885347248433,0.9935386896735162,0.0127762580728133
Landsat,01/08/24,Idukki,0.7352885347248433,0.9935386896735162,1.0
AMSR-E,01/09/24,Idukki,0.3865962329286729,0.6939213004454844,0.1167694933683091
MODIS,01/09/24,Idukki,0.3865962329286729,0.6939213004454844,0.0127762580728133
SMAP,01/09/24,Idukki,0.3865962329286729,0.6939213004454844,1.0
Sentinel-2,01/09/24,Idukki,0.3865962329286729,0.6939213004454844,0.0127762580728133
Landsat,01/09/24,Idukki,0.3865962329286729,0.6939213004454844,0.0
AMSR-E,01/10/24,Idukki,0.1035933175999966,0.09547766,0.1167694933683091
MODIS,01/10/24,Idukki,0.1035933175999966,0.09547766,0.0127762580728133
SMAP,01/10/24,Idukki,0.1035933175999966,0.09547766,1.0
Sentinel-2,01/10/24,Idukki,0.1035933175999966,0.09547766,0.1167694933683091
Landsat,01/10/24,Idukki,0.1035933175999966,0.09547766,1.0
AMSR-E,01/11/24,Idukki,0.0516385143869378,0.0152213552499269,1.0
MODIS,01/11/24,Idukki,0.0516385143869378,0.0152213552499269,0.0127762580728133
Sentinel-2,01/11/24,Idukki,0.0516385143869378,0.0152213552499269,0.0127762580728133
SMAP,01/11/24,Idukki,0.0516385143869378,0.0152213552499269,0.0127762580728133
Landsat,01/11/24,Idukki,0.0516385143869378,0.0152213552499269,1.0
MODIS,01/12/24,Idukki,0.0258792892287303,0.001400993,0.0
AMSR-E,01/12/24,Idukki,0.0258792892287303,0.001400993,0.0127762580728133
Landsat,01/12/24,Idukki,0.0258792892287303,0.001400993,0.1167694933683091
SMAP,01/12/24,Idukki,0.0258792892287303,0.001400993,1.0
Sentinel-2,01/12/24,Idukki,0.0258792892287303,0.001400993,0.5758793534782776
AMSR-E,01/01/19,Kadapa,0.2798549499722216,0.4680421631341643,0.0
MODIS,01/01/19,Kadapa,0.2798549499722216,0.4680421631341643,0.0127762580728133
SMAP,01/01/19,Kadapa,0.2798549499722216,0.4680421631341643,0.0127762580728133
Sentinel-2,01/01/19,Kadapa,0.2798549499722216,0.4680421631341643,0.1167694933683091
Landsat,01/01/19,Kadapa,0.2798549499722216,0.4680421631341643,0.5758793534782776
MODIS,01/02/19,Kadapa,0.1254488129144329,0.1422769559998002,1.0
AMSR-E,01/02/19,Kadapa,0.1254488129144329,0.1422769559998002,0.0127762580728133
Landsat,01/02/19,Kadapa,0.1254488129144329,0.1422769559998002,0.0127762580728133
Sentinel-2,01/02/19,Kadapa,0.1254488129144329,0.1422769559998002,1.0
SMAP,01/02/19,Kadapa,0.1254488129144329,0.1422769559998002,0.5758793534782776
MODIS,01/03/19,Kadapa,0.3734251928222597,0.652004059,0.0
AMSR-E,01/03/19,Kadapa,0.3734251928222597,0.652004059,0.0127762580728133
Landsat,01/03/19,Kadapa,0.3734251928222597,0.652004059,0.1167694933683091
SMAP,01/03/19,Kadapa,0.3734251928222597,0.652004059,0.5758793534782776
Sentinel-2,01/03/19,Kadapa,0.3734251928222597,0.652004059,0.5758793534782776
AMSR-E,01/04/19,Kadapa,0.4553669961664646,0.8053956290628966,0.1167694933683091
MODIS,01/04/19,Kadapa,0.4553669961664646,0.8053956290628966,0.0127762580728133
SMAP,01/04/19,Kadapa,0.4553669961664646,0.8053956290628966,1.0
Sentinel-2,01/04/19,Kadapa,0.4553669961664646,0.8053956290628966,0.0127762580728133
Landsat,01/04/19,Kadapa,0.4553669961664646,0.8053956290628966,0.0
AMSR-E,01/05/19,Kadapa,0.082333962,0.054644359,1.0
MODIS,01/05/19,Kadapa,0.082333962,0.054644359,0.0127762580728133
Sentinel-2,01/05/19,Kadapa,0.082333962,0.054644359,0.0127762580728133
SMAP,01/05/19,Kadapa,0.082333962,0.054644359,0.0127762580728133
Landsat,01/05/19,Kadapa,0.082333962,0.054644359,1.0
MODIS,01/06/19,Kadapa,0.2377817991829335,0.379249414,0.2968256866450411
AMSR-E,01/06/19,Kadapa,0.2377817991829335,0.379249414,0.0127762580728133
Landsat,01/06/19,Kadapa,0.2377817991829335,0.379249414,0.0127762580728133
SMAP,01/06/19,Kadapa,0.2377817991829335,0.379249414,1.0
Sentinel-2,01/06/19,Kadapa,0.2377817991829335,0.379249414,0.0
MODIS,01/07/19,Kadapa,0.2359690111210843,0.3716777896120053,1.0
AMSR-E,01/07/19,Kadapa,0.2359690111210843,0.3716777896120053,0.0127762580728133
Landsat,01/07/19,Kadapa,0.2359690111210843,0.3716777896120053,0.1167694933683091
Sentinel-2,01/07/19,Kadapa,0.2359690111210843,0.3716777896120053,0.5758793534782776
SMAP,01/07/19,Kadapa,0.2359690111210843,0.3716777896120053,0.5758793534782776
Landsat,01/08/19,Kadapa,0.7327546010801345,0.9571039211709644,0.1167694933683091
Sentinel-2,01/08/19,Kadapa,0.7327546010801345,0.9571039211709644,0.0127762580728133
SMAP,01/08/19,Kadapa,0.7327546010801345,0.9571039211709644,0.0127762580728133
MODIS,01/08/19,Kadapa,0.7327546010801345,0.9571039211709644,0.0127762580728133
AMSR-E,01/08/19,Kadapa,0.7327546010801345,0.9571039211709644,0.0
Landsat,01/09/19,Kadapa,0.180159767,0.2569650406234434,1.0
SMAP,01/09/19,Kadapa,0.180159767,0.2569650406234434,0.0127762580728133
Sentinel-2,01/09/19,Kadapa,0.180159767,0.2569650406234434,0.0127762580728133
MODIS,01/09/19,Kadapa,0.180159767,0.2569650406234434,0.0127762580728133
AMSR-E,01/09/19,Kadapa,0.180159767,0.2569650406234434,1.0
Landsat,01/10/19,Kadapa,0.085605192,0.057823377,1.0
SMAP,01/10/19,Kadapa,0.085605192,0.057823377,0.0127762580728133
Sentinel-2,01/10/19,Kadapa,0.085605192,0.057823377,0.0127762580728133
MODIS,01/10/19,Kadapa,0.085605192,0.057823377,0.0127762580728133
AMSR-E,01/10/19,Kadapa,0.085605192,0.057823377,1.0
Landsat,01/11/19,Kadapa,0.6014956931889761,0.9999954601469034,0.0
Sentinel-2,01/11/19,Kadapa,0.6014956931889761,0.9999954601469034,0.0127762580728133
SMAP,01/11/19,Kadapa,0.6014956931889761,0.9999954601469034,0.0127762580728133
MODIS,01/11/19,Kadapa,0.6014956931889761,0.9999954601469034,0.1167694933683091
AMSR-E,01/11/19,Kadapa,0.6014956931889761,0.9999954601469034,1.0
SMAP,01/12/19,Kadapa,0.0402392696661172,0.001313919,0.2968256866450411
Sentinel-2,01/12/19,Kadapa,0.0402392696661172,0.001313919,0.0
Landsat,01/12/19,Kadapa,0.0402392696661172,0.001313919,0.1167694933683091
AMSR-E,01/12/19,Kadapa,0.0402392696661172,0.001313919,0.0127762580728133
MODIS,01/12/19,Kadapa,0.0402392696661172,0.001313919,0.0127762580728133
MODIS,01/01/20,Kadapa,0.3187426456514377,0.5502475246452354,0.2968256866450411
AMSR-E,01/01/20,Kadapa,0.3187426456514377,0.5502475246452354,0.0127762580728133
Landsat,01/01/20,Kadapa,0.3187426456514377,0.5502475246452354,0.0127762580728133
SMAP,01/01/20,Kadapa,0.3187426456514377,0.5502475246452354,1.0
Sentinel-2,01/01/20,Kadapa,0.3187426456514377,0.5502475246452354,0.0
AMSR-E,01/02/20,Kadapa,0.034470271,0.000696856,1.0
MODIS,01/02/20,Kadapa,0.034470271,0.000696856,0.0127762580728133
Sentinel-2,01/02/20,Kadapa,0.034470271,0.000696856,0.0127762580728133
SMAP,01/02/20,Kadapa,0.034470271,0.000696856,0.0127762580728133
Landsat,01/02/20,Kadapa,0.034470271,0.000696856,1.0
AMSR-E,01/03/20,Kadapa,0.1607319802345192,0.2152954760794804,0.1167694933683091
MODIS,01/03/20,Kadapa,0.1607319802345192,0.2152954760794804,0.0127762580728133
SMAP,01/03/20,Kadapa,0.1607319802345192,0.2152954760794804,1.0
Sentinel-2,01/03/20,Kadapa,0.1607319802345192,0.2152954760794804,0.0127762580728133
Landsat,01/03/20,Kadapa,0.1607319802345192,0.2152954760794804,0.0
MODIS,01/04/20,Kadapa,0.1544331321752604,0.2031487515805721,0.0
AMSR-E,01/04/20,Kadapa,0.1544331321752604,0.2031487515805721,0.0127762580728133
Landsat,01/04/20,Kadapa,0.1544331321752604,0.2031487515805721,0.1167694933683091
SMAP,01/04/20,Kadapa,0.1544331321752604,0.2031487515805721,1.0
Sentinel-2,01/04/20,Kadapa,0.1544331321752604,0.2031487515805721,1.0
MODIS,01/05/20,Kadapa,0.1641149529649078,0.2234317398886695,1.0
AMSR-E,01/05/20,Kadapa,0.1641149529649078,0.2234317398886695,0.0127762580728133
Landsat,01/05/20,Kadapa,0.1641149529649078,0.2234317398886695,0.0127762580728133
Sentinel-2,01/05/20,Kadapa,0.1641149529649078,0.2234317398886695,1.0
SMAP,01/05/20,Kadapa,0.1641149529649078,0.2234317398886695,0.0
AMSR-E,01/06/20,Kadapa,0.098510203,0.084675625,0.0
MODIS,01/06/20,Kadapa,0.098510203,0.084675625,0.0127762580728133
SMAP,01/06/20,Kadapa,0.098510203,0.084675625,0.0127762580728133
Sentinel-2,01/06/20,Kadapa,0.098510203,0.084675625,0.1167694933683091
Landsat,01/06/20,Kadapa,0.098510203,0.084675625,0.5758793534782776
AMSR-E,01/07/20,Kadapa,0.2674368531389719,0.4295146337422746,0.1167694933683091
MODIS,01/07/20,Kadapa,0.2674368531389719,0.4295146337422746,0.0127762580728133
Sentinel-2,01/07/20,Kadapa,0.2674368531389719,0.4295146337422746,0.0127762580728133
SMAP,01/07/20,Kadapa,0.2674368531389719,0.4295146337422746,0.0127762580728133
Landsat,01/07/20,Kadapa,0.2674368531389719,0.4295146337422746,0.0127762580728133
Sentinel-2,01/08/20,Kadapa,0.2429967512356533,0.3900159619988034,0.0
SMAP,01/08/20,Kadapa,0.2429967512356533,0.3900159619988034,0.0
Landsat,01/08/20,Kadapa,0.2429967512356533,0.3900159619988034,0.0127762580728133
AMSR-E,01/08/20,Kadapa,0.2429967512356533,0.3900159619988034,0.1167694933683091
MODIS,01/08/20,Kadapa,0.2429967512356533,0.3900159619988034,1.0
SMAP,01/09/20,Kadapa,0.074576576,0.037574654,0.2968256866450411
Sentinel-2,01/09/20,Kadapa,0.074576576,0.037574654,1.0
Landsat,01/09/20,Kadapa,0.074576576,0.037574654,0.0127762580728133
AMSR-E,01/09/20,Kadapa,0.074576576,0.037574654,0.0127762580728133
MODIS,01/09/20,Kadapa,0.074576576,0.037574654,1.0
SMAP,01/10/20,Kadapa,0.4042990542485306,0.7262367431301575,0.0
Sentinel-2,01/10/20,Kadapa,0.4042990542485306,0.7262367431301575,1.0
Landsat,01/10/20,Kadapa,0.4042990542485306,0.7262367431301575,0.0127762580728133
AMSR-E,01/10/20,Kadapa,0.4042990542485306,0.7262367431301575,0.0127762580728133
MODIS,01/10/20,Kadapa,0.4042990542485306,0.7262367431301575,1.0
Sentinel-2,01/11/20,Kadapa,0.2143436775403774,0.3291593516089059,0.2968256866450411
SMAP,01/11/20,Kadapa,0.2143436775403774,0.3291593516089059,1.0
Landsat,01/11/20,Kadapa,0.2143436775403774,0.3291593516089059,0.1167694933683091
AMSR-E,01/11/20,Kadapa,0.2143436775403774,0.3291593516089059,0.0127762580728133
MODIS,01/11/20,Kadapa,0.2143436775403774,0.3291593516089059,0.0
Landsat,01/12/20,Kadapa,0.8236657754211838,0.9919922545097156,0.0
SMAP,01/12/20,Kadapa,0.8236657754211838,0.9919922545097156,0.0127762580728133
Sentinel-2,01/12/20,Kadapa,0.8236657754211838,0.9919922545097156,0.0127762580728133
MODIS,01/12/20,Kadapa,0.8236657754211838,0.9919922545097156,1.0
AMSR-E,01/12/20,Kadapa,0.8236657754211838,0.9919922545097156,1.0
AMSR-E,01/01/21,Kadapa,0.1457582687273476,0.1848136033046436,0.0
MODIS,01/01/21,Kadapa,0.1457582687273476,0.1848136033046436,0.0127762580728133
SMAP,01/01/21,Kadapa,0.1457582687273476,0.1848136033046436,0.0127762580728133
Sentinel-2,01/01/21,Kadapa,0.1457582687273476,0.1848136033046436,0.1167694933683091
Landsat,01/01/21,Kadapa,0.1457582687273476,0.1848136033046436,0.5758793534782776
MODIS,01/02/21,Kadapa,0.0257243953153971,0.0,1.0
AMSR-E,01/02/21,Kadapa,0.0257243953153971,0.0,0.0127762580728133
Landsat,01/02/21,Kadapa,0.0257243953153971,0.0,0.0127762580728133
Sentinel-2,01/02/21,Kadapa,0.0257243953153971,0.0,1.0
SMAP,01/02/21,Kadapa,0.0257243953153971,0.0,0.5758793534782776
MODIS,01/03/21,Kadapa,0.0577819889749847,0.0133812777558161,0.1167694933683091
AMSR-E,01/03/21,Kadapa,0.0577819889749847,0.0133812777558161,0.0127762580728133
Landsat,01/03/21,Kadapa,0.0577819889749847,0.0133812777558161,0.5758793534782776
SMAP,01/03/21,Kadapa,0.0577819889749847,0.0133812777558161,1.0
Sentinel-2,01/03/21,Kadapa,0.0577819889749847,0.0133812777558161,1.0
AMSR-E,01/04/21,Kadapa,0.3635750618031643,0.6402914871138282,0.2968256866450411
MODIS,01/04/21,Kadapa,0.3635750618031643,0.6402914871138282,0.1167694933683091
SMAP,01/04/21,Kadapa,0.3635750618031643,0.6402914871138282,0.0127762580728133
Sentinel-2,01/04/21,Kadapa,0.3635750618031643,0.6402914871138282,0.0127762580728133
Landsat,01/04/21,Kadapa,0.3635750618031643,0.6402914871138282,0.0
AMSR-E,01/05/21,Kadapa,0.412106649,0.7334580793824681,1.0
MODIS,01/05/21,Kadapa,0.412106649,0.7334580793824681,0.0127762580728133
Sentinel-2,01/05/21,Kadapa,0.412106649,0.7334580793824681,0.0127762580728133
SMAP,01/05/21,Kadapa,0.412106649,0.7334580793824681,0.1167694933683091
Landsat,01/05/21,Kadapa,0.412106649,0.7334580793824681,1.0
MODIS,01/06/21,Kadapa,0.038327811,0.002496747,0.2968256866450411
AMSR-E,01/06/21,Kadapa,0.038327811,0.002496747,0.0127762580728133
Landsat,01/06/21,Kadapa,0.038327811,0.002496747,0.0127762580728133
SMAP,01/06/21,Kadapa,0.038327811,0.002496747,1.0
Sentinel-2,01/06/21,Kadapa,0.038327811,0.002496747,0.5758793534782776
MODIS,01/07/21,Kadapa,0.7247722253827936,0.9511029974450586,0.0
AMSR-E,01/07/21,Kadapa,0.7247722253827936,0.9511029974450586,0.0127762580728133
Landsat,01/07/21,Kadapa,0.7247722253827936,0.9511029974450586,1.0
Sentinel-2,01/07/21,Kadapa,0.7247722253827936,0.9511029974450586,1.0
SMAP,01/07/21,Kadapa,0.7247722253827936,0.9511029974450586,1.0
Landsat,01/08/21,Kadapa,0.1194849365919787,0.1290550371675209,0.2968256866450411
Sentinel-2,01/08/21,Kadapa,0.1194849365919787,0.1290550371675209,0.1167694933683091
SMAP,01/08/21,Kadapa,0.1194849365919787,0.1290550371675209,0.1167694933683091
MODIS,01/08/21,Kadapa,0.1194849365919787,0.1290550371675209,0.0127762580728133
AMSR-E,01/08/21,Kadapa,0.1194849365919787,0.1290550371675209,0.0
Landsat,01/09/21,Kadapa,0.356787455,0.630144067,1.0
SMAP,01/09/21,Kadapa,0.356787455,0.630144067,0.0127762580728133
Sentinel-2,01/09/21,Kadapa,0.356787455,0.630144067,0.0127762580728133
MODIS,01/09/21,Kadapa,0.356787455,0.630144067,0.0127762580728133
AMSR-E,01/09/21,Kadapa,0.356787455,0.630144067,1.0
Landsat,01/10/21,Kadapa,0.2167153301560151,0.3308410305456911,1.0
SMAP,01/10/21,Kadapa,0.2167153301560151,0.3308410305456911,0.0127762580728133
Sentinel-2,01/10/21,Kadapa,0.2167153301560151,0.3308410305456911,0.0127762580728133
MODIS,01/10/21,Kadapa,0.2167153301560151,0.3308410305456911,0.0127762580728133
AMSR-E,01/10/21,Kadapa,0.2167153301560151,0.3308410305456911,1.0
Landsat,01/11/21,Kadapa,0.2523030595786346,0.4093169269373926,0.0
Sentinel-2,01/11/21,Kadapa,0.2523030595786346,0.4093169269373926,0.0127762580728133
SMAP,01/11/21,Kadapa,0.2523030595786346,0.4093169269373926,1.0
MODIS,01/11/21,Kadapa,0.2523030595786346,0.4093169269373926,0.1167694933683091
AMSR-E,01/11/21,Kadapa,0.2523030595786346,0.4093169269373926,0.5758793534782776
SMAP,01/12/21,Kadapa,0.6010232118560831,0.9998766979821084,0.1167694933683091
Sentinel-2,01/12/21,Kadapa,0.6010232118560831,0.9998766979821084,0.1167694933683091
Landsat,01/12/21,Kadapa,0.6010232118560831,0.9998766979821084,0.0127762580728133
AMSR-E,01/12/21,Kadapa,0.6010232118560831,0.9998766979821084,0.0127762580728133
MODIS,01/12/21,Kadapa,0.6010232118560831,0.9998766979821084,0.0127762580728133
Landsat,01/01/22,Kadapa,0.3147740619161243,0.5394594589849296,0.2968256866450411
Sentinel-2,01/01/22,Kadapa,0.3147740619161243,0.5394594589849296,0.0127762580728133
SMAP,01/01/22,Kadapa,0.3147740619161243,0.5394594589849296,0.0127762580728133
MODIS,01/01/22,Kadapa,0.3147740619161243,0.5394594589849296,0.0127762580728133
AMSR-E,01/01/22,Kadapa,0.3147740619161243,0.5394594589849296,0.0
SMAP,01/02/22,Kadapa,0.3647728590514148,0.6479412117485713,0.0
Sentinel-2,01/02/22,Kadapa,0.3647728590514148,0.6479412117485713,1.0
Landsat,01/02/22,Kadapa,0.3647728590514148,0.6479412117485713,0.0127762580728133
AMSR-E,01/02/22,Kadapa,0.3647728590514148,0.6479412117485713,0.0127762580728133
MODIS,01/02/22,Kadapa,0.3647728590514148,0.6479412117485713,1.0
